Date,Expense/Income,Category,Payment Method,Amount,Balance
2023-02-08 11:28:20,Income,Gifts,Bank to Bank,1097.53,35475.78
2023-03-29 03:12:49,Expense,Bills,Cash,4051.19,31424.59
2024-01-22 05:13:12,Expense,Transport,Cash,3150.53,28274.06
2023-07-17 23:42:12,Expense,Entertainment,Debit Card,4025.39,24248.67
2024-02-03 08:25:38,Expense,Entertainment,Bank to Bank,2161.42,22087.25
2023-07-11 20:45:03,Expense,Bills,Mobile Wallet,2969.87,19117.38
2023-02-26 11:24:44,Expense,Travel,Other,1620.83,17496.55
2023-09-21 16:24:31,Income,Investments,Bank to Bank,2810.93,20307.48
2023-12-04 07:34:26,Expense,Education,Credit Card,3373.39,16934.09
2023-09-13 08:39:10,Income,Freelance,UPI,2665.87,19599.96
2023-06-11 02:43:03,Expense,Bills,Debit Card,1165.11,18434.85
2023-10-26 17:20:58,Income,Rental Income,Bank to Bank,923.25,19358.1
2023-12-10 03:20:01,Expense,Shopping,Credit Card,1100.11,18257.99
2023-01-16 22:40:41,Expense,Entertainment,Debit Card,1045.49,17212.5
2023-05-09 14:10:22,Income,Other,Debit Card,1993.37,19205.87
2023-01-13 23:46:55,Expense,Miscellaneous,Credit Card,3548.47,15657.4
2023-08-25 01:08:33,Income,Salary,Cash,890.52,16547.92
2023-04-22 01:49:16,Income,Gifts,Mobile Wallet,2979.03,19526.95
2023-09-03 09:41:12,Income,Other,Mobile Wallet,4079.41,23606.36
2024-01-20 19:06:11,Expense,Health,Credit Card,1327.58,22278.78
2023-10-31 08:11:45,Expense,Travel,Mobile Wallet,3186.47,19092.31
2023-05-02 19:00:25,Expense,Shopping,Cash,1399.7,17692.61
2023-11-12 02:59:09,Income,Gifts,Other,3819.44,21512.05
2023-10-07 12:41:03,Expense,Travel,Other,1864.49,19647.56
2023-09-15 14:17:41,Expense,Entertainment,Debit Card,1470.77,18176.79
2023-05-28 05:38:52,Expense,Food,Bank to Bank,4357.54,13819.25
2023-04-29 15:43:17,Expense,Miscellaneous,Bank to Bank,4281.12,9538.13
2023-10-01 10:03:29,Expense,Transport,Other,4836.54,4701.59
2023-01-09 09:45:08,Income,Gifts,Bank to Bank,2481.35,7182.94
2023-12-13 15:14:15,Income,Gifts,Bank to Bank,4882.73,12065.67
2023-09-22 10:32:34,Expense,Transport,Cash,3781.62,8284.05
2023-11-09 16:16:04,Income,Business Income,Other,3798.3,12082.35
2023-11-16 06:14:11,Expense,Education,UPI,148.88,11933.47
2023-03-15 13:00:52,Expense,Bills,Other,913.48,11019.99
2023-01-14 06:12:58,Income,Salary,Debit Card,2852.19,13872.18
2023-05-26 21:17:50,Expense,Health,Credit Card,3152.52,10719.66
2023-08-11 21:54:22,Expense,Entertainment,Mobile Wallet,3188.83,7530.83
2023-01-10 09:01:05,Income,Gifts,Other,707.76,8238.59
2023-08-19 09:26:13,Expense,Miscellaneous,Bank to Bank,2776.03,5462.56
2023-03-07 23:48:11,Income,Rental Income,Other,4183.78,9646.34
2023-06-06 23:26:09,Income,Business Income,Mobile Wallet,2112.92,11759.26
2023-05-21 11:59:52,Expense,Shopping,Credit Card,820.37,10938.89
2023-01-02 02:52:46,Income,Salary,Bank to Bank,497.03,11435.92
2024-01-31 00:52:34,Expense,Housing,Debit Card,640.04,10795.88
2023-08-11 15:15:05,Expense,Bills,UPI,3427.81,7368.07
2024-01-21 20:02:12,Expense,Housing,Bank to Bank,3322.85,4045.22
2023-04-28 13:10:38,Expense,Bills,Mobile Wallet,183.12,3862.1
2023-04-27 03:33:31,Income,Investments,Bank to Bank,1461.54,5323.64
2023-12-13 16:49:14,Expense,Food,UPI,3594.41,1729.23
2023-11-20 18:47:01,Expense,Miscellaneous,UPI,4468.1,-2738.87
2024-02-05 01:30:55,Income,Investments,Bank to Bank,1075.26,-1663.61
2023-01-01 08:46:06,Expense,Travel,Debit Card,2333.26,-3996.87
2023-02-06 01:54:32,Expense,Food,Bank to Bank,3620.5,-7617.37
2023-04-02 05:49:21,Income,Salary,UPI,3395.85,-4221.52
2023-05-03 20:38:49,Expense,Transport,Bank to Bank,1454.22,-5675.74
2023-03-23 23:27:52,Income,Salary,Cash,2921.2,-2754.54
2023-05-21 17:33:02,Income,Other,Credit Card,3637.92,883.38
2024-01-03 18:26:35,Expense,Education,UPI,3526.12,-2642.74
2023-02-16 06:43:43,Income,Freelance,Credit Card,2870.99,228.25
2023-11-03 12:34:32,Income,Rental Income,Bank to Bank,3060.72,3288.97
2023-12-04 02:44:18,Income,Investments,UPI,133.2,3422.17
2023-07-17 16:29:57,Income,Business Income,Other,3326.85,6749.02
2023-06-24 20:05:10,Expense,Health,Bank to Bank,181.01,6568.01
2023-08-28 16:17:10,Income,Rental Income,Bank to Bank,4610.47,11178.48
2023-02-08 02:27:45,Expense,Shopping,UPI,4551.05,6627.43
2023-02-22 05:45:24,Income,Rental Income,Other,3610.48,10237.91
2023-02-19 01:39:30,Income,Salary,Bank to Bank,2429.64,12667.55
2023-07-03 06:57:26,Income,Freelance,Bank to Bank,3538.84,16206.39
2023-05-24 08:16:00,Expense,Housing,Other,372.76,15833.63
2023-12-02 04:52:51,Expense,Housing,Mobile Wallet,2862.21,12971.42
2023-02-16 15:40:44,Income,Gifts,Bank to Bank,4770.06,17741.48
2023-02-19 14:07:13,Expense,Miscellaneous,Other,1217.24,16524.24
2023-09-12 01:07:45,Expense,Travel,Debit Card,367.17,16157.07
2023-05-22 20:51:53,Income,Other,Other,2376.46,18533.53
2023-12-15 16:54:15,Income,Salary,UPI,4925.95,23459.48
2023-11-03 22:00:49,Expense,Transport,Debit Card,3408.03,20051.45
2023-12-29 11:35:35,Income,Freelance,Other,3681.58,23733.03
2024-01-05 17:59:08,Income,Investments,Other,394.12,24127.15
2024-01-12 15:07:01,Income,Gifts,Mobile Wallet,1450.57,25577.72
2023-03-19 08:08:47,Income,Rental Income,Mobile Wallet,4196.16,29773.88
2023-03-10 15:03:09,Expense,Entertainment,Mobile Wallet,4335.71,25438.17
2023-10-02 08:32:32,Expense,Shopping,Credit Card,3790.61,21647.56
2023-01-15 18:35:17,Income,Business Income,Credit Card,3596.0,25243.56
2023-03-06 08:42:50,Expense,Bills,Bank to Bank,3086.14,22157.42
2023-12-13 06:56:30,Expense,Bills,Mobile Wallet,4464.74,17692.68
2023-01-03 15:54:06,Income,Other,UPI,1074.76,18767.44
2023-08-16 16:12:45,Expense,Shopping,Credit Card,3302.06,15465.38
2023-12-09 23:54:38,Expense,Miscellaneous,Credit Card,2889.08,12576.3
2023-12-21 05:23:30,Expense,Entertainment,UPI,743.35,11832.95
2023-08-30 05:11:40,Income,Freelance,Cash,1640.06,13473.01
2023-02-06 18:53:53,Income,Rental Income,Other,2378.16,15851.17
2023-01-05 04:47:50,Expense,Food,Credit Card,2248.92,13602.25
2023-03-17 04:48:33,Expense,Housing,Other,3821.89,9780.36
2024-01-19 02:22:09,Income,Gifts,UPI,3672.72,13453.08
2023-09-03 22:14:41,Income,Gifts,Mobile Wallet,274.15,13727.23
2023-07-10 17:18:16,Expense,Housing,Credit Card,3986.05,9741.18
2023-10-09 23:09:09,Income,Business Income,Mobile Wallet,2423.28,12164.46
2023-11-22 03:21:55,Expense,Shopping,Cash,1203.73,10960.73
2023-12-05 21:43:07,Expense,Transport,Debit Card,1756.24,9204.49
2023-10-21 23:09:06,Expense,Bills,Other,4429.1,4775.39
2023-09-05 07:24:36,Income,Salary,Cash,723.51,5498.9
2024-01-29 04:37:32,Expense,Bills,UPI,4863.19,635.71
2023-01-26 12:55:11,Expense,Education,Other,1584.28,-948.57
2023-08-02 04:37:39,Income,Freelance,UPI,2288.07,1339.5
2023-08-04 23:03:13,Income,Salary,Debit Card,1971.38,3310.88
2023-09-03 05:43:24,Expense,Travel,Debit Card,2931.96,378.92
2023-01-28 21:09:59,Income,Freelance,UPI,2960.65,3339.57
2023-10-18 18:27:34,Expense,Health,Bank to Bank,2171.33,1168.24
2023-09-01 13:11:53,Expense,Food,Mobile Wallet,2854.99,-1686.75
2023-08-09 09:54:27,Expense,Education,Mobile Wallet,898.9,-2585.65
2023-05-14 10:35:53,Expense,Food,Mobile Wallet,754.17,-3339.82
2023-11-09 21:55:24,Expense,Bills,Credit Card,3500.37,-6840.19
2023-04-27 04:18:30,Expense,Housing,Debit Card,3716.56,-10556.75
2023-08-04 23:13:07,Expense,Health,Cash,2692.78,-13249.53
2023-04-06 02:14:49,Income,Rental Income,Mobile Wallet,971.74,-12277.79
2023-01-24 23:56:22,Expense,Housing,Mobile Wallet,3612.86,-15890.65
2023-02-02 20:27:58,Expense,Miscellaneous,Bank to Bank,2462.17,-18352.82
2023-01-17 17:55:11,Income,Salary,UPI,336.01,-18016.81
2023-04-28 22:15:56,Expense,Housing,Credit Card,4511.25,-22528.06
2023-02-07 07:43:04,Expense,Education,Bank to Bank,504.39,-23032.45
2023-09-01 20:04:22,Income,Rental Income,UPI,407.95,-22624.5
2024-02-03 03:50:33,Income,Salary,Credit Card,2979.63,-19644.87
2023-07-09 10:36:13,Income,Other,Bank to Bank,2862.43,-16782.44
2023-12-18 02:14:16,Expense,Education,Debit Card,2353.73,-19136.17
2023-11-22 04:58:01,Expense,Miscellaneous,Other,3789.26,-22925.43
2023-10-15 01:23:43,Income,Business Income,UPI,1598.0,-21327.43
2023-03-01 05:20:13,Income,Freelance,UPI,4887.74,-16439.69
2023-09-11 19:21:29,Expense,Transport,Mobile Wallet,1401.99,-17841.68
2023-11-26 21:06:43,Income,Business Income,Debit Card,3899.7,-13941.98
2023-11-21 05:51:56,Income,Investments,Other,4636.47,-9305.51
2023-04-24 12:15:30,Income,Rental Income,Mobile Wallet,2364.97,-6940.54
2024-01-17 21:03:46,Expense,Health,Mobile Wallet,1729.74,-8670.28
2023-12-24 22:19:15,Expense,Health,Credit Card,2614.6,-11284.88
2023-12-20 18:06:20,Income,Rental Income,Other,3320.59,-7964.29
2023-10-31 21:24:34,Expense,Health,Bank to Bank,4562.42,-12526.71
2023-04-02 03:33:17,Income,Investments,Mobile Wallet,2833.67,-9693.04
2023-08-05 23:42:21,Income,Other,Mobile Wallet,376.06,-9316.98
2023-11-12 21:30:51,Expense,Food,Bank to Bank,633.49,-9950.47
2023-11-01 01:56:17,Income,Rental Income,Cash,3068.25,-6882.22
2023-04-13 04:40:48,Expense,Miscellaneous,Mobile Wallet,246.41,-7128.63
2023-07-29 19:32:22,Expense,Miscellaneous,Other,2162.93,-9291.56
2023-03-12 21:10:05,Income,Freelance,UPI,1126.39,-8165.17
2023-08-19 05:45:06,Income,Other,Debit Card,1071.11,-7094.06
2024-02-01 20:19:24,Expense,Education,Mobile Wallet,627.23,-7721.29
2023-01-05 15:54:37,Income,Investments,Cash,101.7,-7619.59
2023-05-06 05:48:18,Income,Gifts,UPI,4591.7,-3027.89
2023-10-06 12:47:50,Income,Gifts,Cash,1412.74,-1615.15
2023-08-23 02:15:39,Income,Gifts,Bank to Bank,2775.22,1160.07
2023-10-18 03:39:54,Income,Business Income,UPI,1818.26,2978.33
2024-01-13 23:39:40,Income,Business Income,Credit Card,3746.09,6724.42
2023-02-10 21:43:33,Expense,Bills,Debit Card,3853.18,2871.24
2023-10-07 17:53:52,Income,Other,Debit Card,493.01,3364.25
2023-12-16 11:17:49,Income,Salary,Debit Card,2566.47,5930.72
2023-06-29 10:15:22,Income,Investments,Credit Card,3298.98,9229.7
2023-06-17 17:32:41,Expense,Health,Other,1720.8,7508.9
2023-09-27 12:28:17,Income,Gifts,Other,2153.83,9662.73
2023-09-06 00:09:13,Expense,Bills,Bank to Bank,2789.75,6872.98
2023-06-13 01:32:16,Income,Other,Mobile Wallet,2014.71,8887.69
2023-11-27 08:25:24,Expense,Transport,Cash,1100.34,7787.35
2023-10-14 23:24:47,Expense,Shopping,Cash,4591.07,3196.28
2023-05-04 23:44:27,Income,Gifts,Debit Card,3480.35,6676.63
2023-09-19 16:37:44,Expense,Food,Cash,3496.27,3180.36
2023-08-12 15:05:33,Expense,Bills,Other,4722.89,-1542.53
2024-01-11 09:09:15,Income,Business Income,Cash,3948.24,2405.71
2023-01-31 00:17:36,Income,Gifts,Credit Card,1452.1,3857.81
2023-08-25 22:15:08,Income,Other,Debit Card,4062.24,7920.05
2023-03-03 15:19:00,Income,Gifts,Debit Card,4407.94,12327.99
2023-02-04 16:06:29,Income,Freelance,Cash,950.31,13278.3
2024-01-22 02:24:51,Income,Business Income,Credit Card,4529.78,17808.08
2023-06-06 03:07:32,Expense,Travel,Bank to Bank,986.91,16821.17
2023-07-21 04:00:58,Income,Rental Income,Credit Card,3731.32,20552.49
2023-02-07 16:37:17,Expense,Miscellaneous,Cash,4822.99,15729.5
2023-06-29 21:24:30,Income,Rental Income,UPI,3202.23,18931.73
2023-04-30 07:16:42,Income,Gifts,Cash,2929.2,21860.93
2023-12-11 15:17:47,Income,Freelance,UPI,4618.23,26479.16
2023-05-03 03:12:08,Income,Gifts,Bank to Bank,2119.92,28599.08
2023-10-26 13:36:48,Expense,Travel,Cash,393.71,28205.37
2023-12-26 05:43:42,Income,Rental Income,Bank to Bank,3757.99,31963.36
2024-01-25 20:36:19,Income,Investments,Mobile Wallet,3153.43,35116.79
2023-05-13 15:05:00,Expense,Shopping,UPI,1096.88,34019.91
2023-12-02 06:16:27,Income,Freelance,UPI,698.26,34718.17
2023-03-05 20:00:38,Expense,Shopping,Cash,4031.68,30686.49
2023-11-16 16:49:21,Expense,Housing,Other,162.31,30524.18
2023-01-05 20:18:36,Income,Salary,Bank to Bank,2301.57,32825.75
2024-01-07 08:04:05,Expense,Housing,Mobile Wallet,1511.3,31314.45
2023-12-08 07:08:59,Expense,Travel,Mobile Wallet,2388.94,28925.51
2023-07-18 15:43:02,Expense,Food,UPI,774.75,28150.76
2023-01-16 03:28:34,Income,Gifts,Debit Card,4707.9,32858.66
2023-11-24 05:16:23,Income,Rental Income,Credit Card,2985.96,35844.62
2023-12-31 05:59:33,Expense,Education,Debit Card,173.35,35671.27
2023-09-18 22:51:31,Expense,Miscellaneous,Debit Card,3035.5,32635.77
2023-07-10 20:12:37,Income,Salary,Bank to Bank,3371.55,36007.32
2023-11-28 22:41:02,Income,Business Income,Mobile Wallet,4427.49,40434.81
2023-08-10 19:46:39,Expense,Shopping,Mobile Wallet,355.39,40079.42
2023-06-24 17:52:22,Income,Salary,Mobile Wallet,2192.31,42271.73
2023-07-13 09:19:52,Expense,Education,Credit Card,3143.53,39128.2
2023-01-18 12:33:15,Income,Investments,Other,2439.86,41568.06
2023-11-12 05:02:37,Expense,Health,Other,1748.17,39819.89
2023-05-13 17:53:18,Income,Gifts,Credit Card,4841.67,44661.56
2023-10-11 01:39:55,Income,Business Income,Mobile Wallet,3784.27,48445.83
2023-03-08 22:29:05,Income,Business Income,Cash,3351.49,51797.32
2023-02-03 15:19:25,Expense,Food,Debit Card,2464.81,49332.51
2023-05-04 07:48:00,Expense,Education,Bank to Bank,3409.47,45923.04
2023-12-30 20:55:26,Expense,Shopping,Other,1182.33,44740.71
2024-01-24 07:32:11,Expense,Travel,Debit Card,3527.85,41212.86
2023-12-08 03:08:02,Income,Freelance,Bank to Bank,3952.46,45165.32
2023-06-23 20:40:42,Income,Gifts,Other,549.21,45714.53
2023-11-03 17:10:56,Expense,Shopping,Cash,3005.16,42709.37
2023-06-17 18:47:04,Income,Gifts,Bank to Bank,2057.86,44767.23
2023-06-19 22:02:51,Expense,Health,Bank to Bank,4003.4,40763.83
2023-10-09 11:05:36,Expense,Housing,Other,916.9,39846.93
2023-11-27 05:17:06,Income,Gifts,Bank to Bank,3610.0,43456.93
2023-11-07 15:09:24,Expense,Entertainment,Debit Card,952.22,42504.71
2024-01-13 17:03:57,Income,Business Income,UPI,4878.34,47383.05
2023-01-20 00:11:29,Income,Business Income,Other,4817.83,52200.88
2024-01-21 04:49:02,Expense,Food,UPI,453.98,51746.9
2023-07-30 23:03:54,Expense,Miscellaneous,Other,780.92,50965.98
2023-11-09 22:35:14,Income,Rental Income,Cash,2507.72,53473.7
2023-03-21 19:24:21,Income,Freelance,Cash,3311.03,56784.73
2023-04-02 17:43:18,Expense,Shopping,UPI,378.93,56405.8
2023-09-06 21:00:53,Income,Rental Income,Cash,4935.92,61341.72
2023-05-27 13:46:12,Income,Freelance,Bank to Bank,4492.01,65833.73
2023-04-27 09:05:02,Income,Salary,UPI,4335.36,70169.09
2023-04-24 09:18:15,Income,Freelance,UPI,3320.78,73489.87
2023-05-19 14:03:48,Income,Salary,Other,1803.14,75293.01
2023-12-20 10:37:42,Expense,Miscellaneous,Bank to Bank,1521.44,73771.57
2023-03-31 04:01:11,Expense,Transport,Debit Card,426.68,73344.89
2023-06-09 12:36:11,Expense,Food,Bank to Bank,1744.32,71600.57
2023-09-30 06:47:34,Income,Business Income,Mobile Wallet,968.02,72568.59
2023-10-17 17:47:24,Expense,Entertainment,Bank to Bank,3755.67,68812.92
2023-08-06 16:48:35,Income,Rental Income,Mobile Wallet,4746.46,73559.38
2023-05-18 07:54:31,Income,Rental Income,Credit Card,103.89,73663.27
2023-03-27 09:45:20,Income,Other,Other,3646.96,77310.23
2023-10-13 04:36:56,Income,Investments,Credit Card,2420.95,79731.18
2023-09-05 01:12:27,Expense,Travel,Bank to Bank,1236.44,78494.74
2023-07-23 21:29:10,Expense,Entertainment,Cash,4412.48,74082.26
2023-01-12 23:44:05,Expense,Food,Cash,3066.56,71015.7
2023-03-08 00:16:50,Income,Gifts,Other,1392.35,72408.05
2023-01-01 11:43:59,Expense,Housing,Debit Card,310.74,72097.31
2023-09-25 22:50:32,Expense,Transport,Bank to Bank,1074.78,71022.53
2024-01-19 20:09:56,Income,Investments,Other,1071.78,72094.31
2023-02-18 08:58:05,Income,Salary,Cash,1182.64,73276.95
2023-01-13 14:00:39,Income,Investments,Mobile Wallet,2946.78,76223.73
2023-04-17 19:01:29,Income,Freelance,Mobile Wallet,2003.98,78227.71
2023-11-22 18:19:17,Expense,Entertainment,Credit Card,4923.4,73304.31
2023-05-29 22:05:19,Expense,Health,Debit Card,2567.0,70737.31
2023-11-21 08:13:42,Expense,Entertainment,Mobile Wallet,4585.24,66152.07
2023-01-12 01:45:08,Expense,Bills,Mobile Wallet,3993.76,62158.31
2023-06-03 11:44:57,Income,Freelance,Other,1706.82,63865.13
2023-02-21 06:30:45,Expense,Housing,Bank to Bank,4021.22,59843.91
2023-07-09 07:36:32,Income,Rental Income,Cash,4582.32,64426.23
2023-09-22 05:57:17,Income,Freelance,Mobile Wallet,361.92,64788.15
2023-11-23 17:57:01,Income,Rental Income,Mobile Wallet,3519.17,68307.32
2023-10-28 07:37:16,Expense,Health,Other,4588.26,63719.06
2023-09-18 23:48:58,Expense,Housing,Bank to Bank,3741.41,59977.65
2023-09-18 22:20:58,Income,Gifts,Debit Card,2709.9,62687.55
2023-02-04 10:34:24,Expense,Travel,Bank to Bank,2883.62,59803.93
2024-01-17 12:09:09,Income,Salary,Cash,4796.68,64600.61
2023-08-14 02:13:27,Income,Other,Other,3669.27,68269.88
2023-03-05 07:01:21,Expense,Food,Cash,1844.83,66425.05
2023-02-14 19:33:03,Income,Gifts,Credit Card,2167.6,68592.65
2023-08-23 14:21:14,Expense,Bills,Cash,492.76,68099.89
2024-01-10 00:46:23,Expense,Bills,Credit Card,1024.44,67075.45
2023-07-01 02:25:41,Income,Investments,UPI,3284.59,70360.04
2023-12-05 00:01:00,Expense,Housing,Bank to Bank,2899.33,67460.71
2024-01-03 06:46:17,Income,Rental Income,Mobile Wallet,1676.56,69137.27
2023-02-12 09:42:28,Income,Freelance,UPI,346.5,69483.77
2023-01-18 12:42:58,Income,Business Income,UPI,3714.9,73198.67
2023-01-09 12:34:37,Income,Salary,Cash,2099.97,75298.64
2023-12-21 02:54:22,Income,Other,UPI,1543.69,76842.33
2023-02-03 00:15:27,Expense,Housing,Other,1180.05,75662.28
2023-10-12 19:27:06,Expense,Housing,Cash,1854.43,73807.85
2023-08-16 05:38:46,Expense,Food,Other,4357.48,69450.37
2023-08-29 22:58:21,Expense,Shopping,Mobile Wallet,2960.67,66489.7
2023-08-24 01:52:09,Income,Salary,UPI,243.17,66732.87
2024-01-14 17:27:38,Expense,Food,Bank to Bank,1102.57,65630.3
2023-08-13 00:55:17,Expense,Travel,Bank to Bank,4860.81,60769.49
2023-06-08 16:57:57,Income,Other,Debit Card,4252.52,65022.01
2023-06-14 17:20:30,Expense,Entertainment,Credit Card,4050.18,60971.83
2023-11-24 16:28:43,Income,Gifts,Other,3259.45,64231.28
2023-11-06 08:48:24,Expense,Transport,Mobile Wallet,3346.73,60884.55
2023-01-16 02:24:42,Expense,Shopping,Mobile Wallet,973.54,59911.01
2023-08-16 15:02:11,Expense,Food,Other,3118.17,56792.84
2023-11-28 20:55:00,Income,Other,Cash,4893.56,61686.4
2023-04-03 21:14:03,Income,Salary,Bank to Bank,284.43,61970.83
2023-03-17 15:04:09,Expense,Health,Mobile Wallet,2857.23,59113.6
2023-02-24 03:24:18,Expense,Food,Cash,1327.3,57786.3
2023-08-24 18:34:03,Income,Business Income,Other,3088.17,60874.47
2024-01-16 00:42:49,Expense,Miscellaneous,Credit Card,831.4,60043.07
2023-04-29 03:07:46,Expense,Entertainment,Debit Card,797.0,59246.07
2023-06-26 21:18:44,Income,Rental Income,Debit Card,905.92,60151.99
2023-11-12 01:20:47,Expense,Food,UPI,2971.32,57180.67
2023-04-22 22:24:36,Income,Business Income,Mobile Wallet,907.4,58088.07
2023-09-02 01:53:31,Expense,Education,Other,2830.04,55258.03
2023-12-26 20:16:13,Income,Gifts,Other,853.06,56111.09
2023-05-04 05:10:58,Income,Rental Income,Debit Card,204.5,56315.59
2023-11-02 18:37:52,Income,Freelance,UPI,3562.21,59877.8
2023-07-08 20:07:49,Expense,Education,Cash,3005.58,56872.22
2023-12-27 06:08:02,Income,Gifts,Other,3879.33,60751.55
2023-09-26 00:56:31,Income,Freelance,UPI,4568.91,65320.46
2024-01-12 00:59:50,Income,Other,Credit Card,2076.56,67397.02
2023-12-01 16:19:59,Income,Other,Credit Card,3196.63,70593.65
2023-12-07 17:29:39,Income,Other,Debit Card,3800.67,74394.32
2023-05-12 07:32:05,Income,Gifts,UPI,4516.65,78910.97
2023-10-17 17:50:36,Expense,Shopping,Other,2767.76,76143.21
2023-03-10 11:25:56,Expense,Travel,Other,4937.26,71205.95
2023-07-08 15:25:39,Income,Other,Cash,1303.06,72509.01
2024-01-04 12:35:56,Income,Freelance,Mobile Wallet,139.2,72648.21
2023-03-14 03:13:31,Income,Gifts,Other,1474.8,74123.01
2023-01-17 05:56:21,Income,Rental Income,Cash,4805.56,78928.57
2023-08-10 05:14:43,Expense,Bills,Bank to Bank,1735.6,77192.97
2023-05-28 23:15:03,Expense,Food,Cash,2831.65,74361.32
2023-05-17 20:16:28,Income,Freelance,Debit Card,2824.84,77186.16
2023-10-24 12:35:28,Expense,Bills,UPI,3180.38,74005.78
2023-06-01 10:08:06,Expense,Bills,Bank to Bank,2915.22,71090.56
2023-02-25 19:22:27,Income,Freelance,UPI,1770.72,72861.28
2023-02-06 00:34:04,Expense,Health,Bank to Bank,2992.91,69868.37
2023-09-14 17:13:17,Income,Other,Debit Card,3745.68,73614.05
2023-03-22 23:10:51,Expense,Travel,Debit Card,2979.54,70634.51
2023-02-14 10:03:17,Income,Gifts,Bank to Bank,3502.4,74136.91
2023-06-29 10:00:56,Expense,Miscellaneous,Mobile Wallet,2591.65,71545.26
2023-03-24 13:27:07,Income,Investments,Other,2202.3,73747.56
2023-08-26 16:53:38,Expense,Transport,Other,2399.11,71348.45
2023-05-13 06:18:39,Income,Gifts,Other,4259.42,75607.87
2023-05-25 07:13:22,Income,Business Income,Credit Card,2946.48,78554.35
2023-11-08 13:36:27,Expense,Travel,Mobile Wallet,3195.82,75358.53
2024-01-16 16:47:43,Expense,Shopping,Mobile Wallet,3515.58,71842.95
2023-05-05 05:33:41,Income,Gifts,Cash,703.62,72546.57
2023-09-29 11:09:32,Income,Salary,Credit Card,3868.82,76415.39
2023-06-26 18:03:11,Income,Freelance,Other,470.9,76886.29
2023-06-25 08:56:05,Income,Other,Cash,1714.29,78600.58
2023-04-13 19:13:13,Income,Gifts,Credit Card,2217.77,80818.35
2023-10-29 21:55:04,Income,Freelance,Other,3147.79,83966.14
2023-08-28 22:02:04,Income,Investments,Cash,1629.11,85595.25
2023-11-30 02:08:25,Expense,Education,Other,1973.19,83622.06
2023-09-26 13:01:20,Expense,Transport,Mobile Wallet,1770.6,81851.46
2023-02-15 13:00:36,Income,Investments,Bank to Bank,1481.41,83332.87
2023-05-25 17:17:24,Expense,Shopping,Debit Card,2121.43,81211.44
2023-06-10 19:58:08,Income,Salary,Bank to Bank,1721.66,82933.1
2023-05-09 07:16:19,Income,Freelance,Cash,2115.71,85048.81
2023-08-29 13:17:30,Expense,Miscellaneous,UPI,3662.33,81386.48
2023-10-07 12:21:41,Expense,Housing,Credit Card,2845.3,78541.18
2023-02-10 18:43:01,Income,Freelance,Other,2823.6,81364.78
2023-06-21 19:16:20,Income,Other,Cash,672.48,82037.26
2023-09-05 14:01:58,Expense,Transport,Other,2452.25,79585.01
2023-01-07 01:38:10,Income,Other,Other,4696.23,84281.24
2023-01-18 07:23:45,Expense,Travel,Mobile Wallet,4306.72,79974.52
2024-01-20 02:46:00,Expense,Housing,Bank to Bank,803.5,79171.02
2023-03-10 23:52:51,Expense,Education,Mobile Wallet,3964.1,75206.92
2023-06-03 05:24:47,Income,Other,Debit Card,4902.72,80109.64
2023-05-19 14:16:56,Expense,Travel,Credit Card,1128.27,78981.37
2023-04-09 15:43:12,Income,Business Income,Bank to Bank,3170.81,82152.18
2023-12-18 03:03:13,Income,Rental Income,Bank to Bank,4965.75,87117.93
2023-02-02 10:57:37,Expense,Entertainment,Debit Card,3485.58,83632.35
2023-11-05 10:19:44,Expense,Entertainment,Bank to Bank,4363.86,79268.49
2023-06-29 23:35:29,Income,Freelance,Debit Card,4147.38,83415.87
2023-12-11 02:02:59,Expense,Health,Other,4768.42,78647.45
2023-04-11 06:44:57,Expense,Food,Credit Card,3298.15,75349.3
2023-08-09 03:12:20,Income,Other,UPI,912.71,76262.01
2023-09-23 08:59:27,Expense,Housing,UPI,1443.41,74818.6
2023-10-26 05:37:25,Expense,Entertainment,UPI,4371.76,70446.84
2023-11-21 05:55:09,Income,Gifts,Cash,1135.18,71582.02
2023-10-27 05:43:36,Income,Business Income,Bank to Bank,2012.88,73594.9
2023-04-11 13:57:00,Expense,Travel,Other,1483.6,72111.3
2023-01-26 14:06:29,Expense,Housing,Bank to Bank,402.47,71708.83
2023-09-28 06:03:19,Income,Business Income,UPI,883.29,72592.12
2023-01-08 09:47:31,Income,Salary,Mobile Wallet,207.15,72799.27
2023-11-18 12:32:48,Income,Investments,Cash,1220.64,74019.91
2023-11-02 04:52:07,Expense,Food,Credit Card,4957.76,69062.15
2023-11-25 04:59:27,Expense,Entertainment,Mobile Wallet,3756.64,65305.51
2023-02-21 14:09:08,Expense,Bills,Cash,3759.9,61545.61
2023-10-27 09:51:58,Income,Business Income,Credit Card,2632.69,64178.3
2023-09-18 15:37:44,Expense,Miscellaneous,Debit Card,1141.95,63036.35
2024-01-09 12:27:08,Income,Gifts,Debit Card,3865.21,66901.56
2023-08-28 21:48:02,Expense,Education,Cash,4213.86,62687.7
2023-12-26 07:05:50,Income,Other,Other,4414.31,67102.01
2023-02-21 04:59:48,Income,Rental Income,Other,3385.68,70487.69
2023-08-22 02:46:10,Expense,Food,Bank to Bank,3466.89,67020.8
2023-11-05 17:20:05,Income,Salary,Other,2027.2,69048.0
2023-03-31 12:49:02,Income,Investments,UPI,3688.75,72736.75
